1 0.054345
2 0.028731
3 0.029945
4 0.029306
5 0.029758
6 0.029755
7 0.030281
8 0.029286
9 0.029784
10 0.029925
11 0.029608
12 0.02976
13 0.029855
14 0.029765
15 0.030013
16 0.029857
17 0.030478
18 0.029864
19 0.032073
20 0.029761
