1 0.118738
2 0.057927
3 0.042025
4 0.048966
5 0.042066
6 0.045419
7 0.044652
8 0.054731
9 0.047081
10 0.047563
11 0.036625
12 0.051999
13 0.041101
14 0.039672
15 0.038882
16 0.039233
17 0.041115
18 0.052319
19 0.040385
20 0.052006
