1 0.07424479
2 0.03228142
3 0.03750558
4 0.03358759
5 0.03474232
6 0.03498123
7 0.03416948
8 0.03418293
9 0.0374647
10 0.0359172
11 0.03629829
12 0.03657949
13 0.03708152
14 0.03543917
15 0.0355637
16 0.03577087
17 0.05007809
18 0.03493259
19 0.03672555
20 0.03429251
