1 0.00098
2 0.00076
3 0.002654
4 0.001109
5 0.00081
6 0.000829
7 0.00132
8 0.001053
9 0.00162
10 0.000955
11 0.001653
12 0.001632
13 0.001976
14 0.001583
15 0.002684
16 0.002148
17 0.001305
18 0.001644
19 0.003324
20 0.002175
