1 0.000849
2 0.000289
3 0.005554
4 0.002014
5 0.001831
6 0.000599
7 0.002186
8 0.000853
9 0.002136
10 0.001821
11 0.000933
12 0.001116
13 0.000921
14 0.00125
15 0.002749
16 0.001135
17 0.001374
18 0.00234
19 0.00193
20 0.002225
